dataset	model	baseline	TP	FP	TN	FN	Precision	Recall	F1	Coverage	Acc@Cov	Overall_Acc	Decision_Acc
crag	google-gemini-2-5-pro	ensemble_ays_idk_pairwise_incremental	44	16	86	13	0.7333333333333333	0.7719298245614035	0.7521367521367521	0.6226415094339622	0.8686868686868687	0.5408805031446541	0.8176100628930818
crag	google-gemini-2-5-pro	ensemble_ays_idk_pairwise_both	47	17	85	10	0.734375	0.8245614035087719	0.7768595041322315	0.5974842767295597	0.8947368421052632	0.5345911949685535	0.8301886792452831
crag	google-gemma-3-4b-it	ays	49	3	25	82	0.9423076923076923	0.37404580152671757	0.5355191256830601	0.6729559748427673	0.2336448598130841	0.15723270440251572	0.46540880503144655
crag	google-gemma-3-4b-it	ic_idk	30	3	25	101	0.9090909090909091	0.22900763358778625	0.36585365853658536	0.7924528301886793	0.1984126984126984	0.15723270440251572	0.34591194968553457
crag	google-gemma-3-4b-it	pairwise_assistive	100	14	15	33	0.8771929824561403	0.7518796992481203	0.8097165991902835	0.2962962962962963	0.3125	0.09259259259259259	0.7098765432098766
crag	google-gemma-3-4b-it	pairwise_incremental	107	16	13	26	0.8699186991869918	0.8045112781954887	0.8359375	0.24074074074074073	0.3333333333333333	0.08024691358024691	0.7407407407407407
crag	google-gemma-3-4b-it	pairwise_model_generated	109	19	10	24	0.8515625	0.8195488721804511	0.8352490421455939	0.20987654320987653	0.29411764705882354	0.06172839506172839	0.7345679012345679
crag	google-gemma-3-4b-it	self_consistency	0	0	2	18	0	0.0	0	1.0	0.1	0.1	0.1
crag	google-gemma-3-4b-it	ensemble_pairwise_both	112	20	9	21	0.8484848484848485	0.8421052631578947	0.8452830188679245	0.18518518518518517	0.3	0.05555555555555555	0.7469135802469136
crag	google-gemma-3-4b-it	ensemble_ays_pairwise_assistive	107	16	12	24	0.8699186991869918	0.816793893129771	0.84251968503937	0.22641509433962265	0.3333333333333333	0.07547169811320754	0.7484276729559748
crag	google-gemma-3-4b-it	ensemble_ays_pairwise_incremental	111	17	11	20	0.8671875	0.8473282442748091	0.8571428571428571	0.1949685534591195	0.3548387096774194	0.06918238993710692	0.7672955974842768
crag	google-gemma-3-4b-it	ensemble_idk_pairwise_assistive	105	16	12	26	0.8677685950413223	0.8015267175572519	0.8333333333333334	0.2389937106918239	0.3157894736842105	0.07547169811320754	0.7358490566037735
crag	google-gemma-3-4b-it	ensemble_idk_pairwise_incremental	110	17	11	21	0.8661417322834646	0.8396946564885496	0.8527131782945735	0.20125786163522014	0.34375	0.06918238993710692	0.7610062893081762
crag	google-gemma-3-4b-it	ensemble_ays_idk_pairwise_assistive	111	17	11	20	0.8671875	0.8473282442748091	0.8571428571428571	0.1949685534591195	0.3548387096774194	0.06918238993710692	0.7672955974842768
crag	google-gemma-3-4b-it	ensemble_ays_idk_pairwise_incremental	115	18	10	16	0.8646616541353384	0.8778625954198473	0.8712121212121212	0.16352201257861634	0.38461538461538464	0.06289308176100629	0.7861635220125787
crag	google-gemma-3-4b-it	ensemble_ays_idk_pairwise_both	118	22	6	13	0.8428571428571429	0.9007633587786259	0.8708487084870847	0.11949685534591195	0.3157894736842105	0.03773584905660377	0.779874213836478
crag	gpt-5-1	ays	33	11	92	23	0.75	0.5892857142857143	0.6599999999999999	0.7232704402515723	0.8	0.5786163522012578	0.7861635220125787
crag	gpt-5-1	ic_idk	29	12	91	27	0.7073170731707317	0.5178571428571429	0.5979381443298969	0.7421383647798742	0.7711864406779662	0.5723270440251572	0.7547169811320755
crag	gpt-5-1	idk	2	0	14	4	1.0	0.3333333333333333	0.5	0.9	0.7777777777777778	0.7	0.8
crag	gpt-5-1	pairwise_assistive	2	0	14	4	1.0	0.3333333333333333	0.5	0.9	0.7777777777777778	0.7	0.8
crag	gpt-5-1	pairwise_incremental	2	0	14	4	1.0	0.3333333333333333	0.5	0.9	0.7777777777777778	0.7	0.8
crag	gpt-5-1	pairwise_model_generated	3	3	11	3	0.5	0.5	0.5	0.7	0.7857142857142857	0.55	0.7
crag	gpt-5-1	ensemble_pairwise_both	2	0	14	4	1.0	0.3333333333333333	0.5	0.9	0.7777777777777778	0.7	0.8
crag	gpt-5-1	ensemble_ays_pairwise_assistive	3	0	14	3	1.0	0.5	0.6666666666666666	0.85	0.8235294117647058	0.7	0.85
crag	gpt-5-1	ensemble_ays_pairwise_incremental	3	0	14	3	1.0	0.5	0.6666666666666666	0.85	0.8235294117647058	0.7	0.85
crag	gpt-5-1	ensemble_idk_pairwise_assistive	2	0	14	4	1.0	0.3333333333333333	0.5	0.9	0.7777777777777778	0.7	0.8
crag	gpt-5-1	ensemble_idk_pairwise_incremental	2	0	14	4	1.0	0.3333333333333333	0.5	0.9	0.7777777777777778	0.7	0.8
crag	gpt-5-1	ensemble_ays_idk_pairwise_assistive	3	0	14	3	1.0	0.5	0.6666666666666666	0.85	0.8235294117647058	0.7	0.85
crag	gpt-5-1	ensemble_ays_idk_pairwise_incremental	3	0	14	3	1.0	0.5	0.6666666666666666	0.85	0.8235294117647058	0.7	0.85
crag	gpt-5-1	ensemble_ays_idk_pairwise_both	3	0	14	3	1.0	0.5	0.6666666666666666	0.85	0.8235294117647058	0.7	0.85
crag	meta-llama-llama-3-1-8b-instruct	ays	62	10	34	53	0.8611111111111112	0.5391304347826087	0.6631016042780749	0.5471698113207547	0.39080459770114945	0.2138364779874214	0.6037735849056604
crag	meta-llama-llama-3-1-8b-instruct	ic_idk	29	3	41	86	0.90625	0.25217391304347825	0.39455782312925175	0.7987421383647799	0.3228346456692913	0.2578616352201258	0.44025157232704404
crag	meta-llama-llama-3-1-8b-instruct	pairwise_assistive	98	14	31	19	0.875	0.8376068376068376	0.8558951965065502	0.30864197530864196	0.62	0.19135802469135801	0.7962962962962963
crag	meta-llama-llama-3-1-8b-instruct	pairwise_incremental	102	13	32	15	0.8869565217391304	0.8717948717948718	0.8793103448275862	0.29012345679012347	0.6808510638297872	0.19753086419753085	0.8271604938271605
crag	meta-llama-llama-3-1-8b-instruct	pairwise_model_generated	99	21	24	18	0.825	0.8461538461538461	0.8354430379746836	0.25925925925925924	0.5714285714285714	0.14814814814814814	0.7592592592592593
crag	meta-llama-llama-3-1-8b-instruct	self_consistency	1	0	7	12	1.0	0.07692307692307693	0.14285714285714288	0.95	0.3684210526315789	0.35	0.4
crag	meta-llama-llama-3-1-8b-instruct	ensemble_pairwise_both	111	22	23	6	0.8345864661654135	0.9487179487179487	0.888	0.17901234567901234	0.7931034482758621	0.1419753086419753	0.8271604938271605
crag	meta-llama-llama-3-1-8b-instruct	ensemble_ays_pairwise_assistive	102	20	24	13	0.8360655737704918	0.8869565217391304	0.8607594936708861	0.23270440251572327	0.6486486486486487	0.1509433962264151	0.7924528301886793
crag	meta-llama-llama-3-1-8b-instruct	ensemble_ays_pairwise_incremental	105	21	23	10	0.8333333333333334	0.9130434782608695	0.871369294605809	0.20754716981132076	0.696969696969697	0.14465408805031446	0.8050314465408805
crag	meta-llama-llama-3-1-8b-instruct	ensemble_idk_pairwise_assistive	101	16	28	14	0.8632478632478633	0.8782608695652174	0.8706896551724138	0.2641509433962264	0.6666666666666666	0.1761006289308176	0.8113207547169812
crag	meta-llama-llama-3-1-8b-instruct	ensemble_idk_pairwise_incremental	103	16	28	12	0.865546218487395	0.8956521739130435	0.8803418803418803	0.25157232704402516	0.7	0.1761006289308176	0.8238993710691824
crag	meta-llama-llama-3-1-8b-instruct	ensemble_ays_idk_pairwise_assistive	105	21	23	10	0.8333333333333334	0.9130434782608695	0.871369294605809	0.20754716981132076	0.696969696969697	0.14465408805031446	0.8050314465408805
crag	meta-llama-llama-3-1-8b-instruct	ensemble_ays_idk_pairwise_incremental	106	22	22	9	0.828125	0.9217391304347826	0.8724279835390947	0.1949685534591195	0.7096774193548387	0.13836477987421383	0.8050314465408805
crag	meta-llama-llama-3-1-8b-instruct	ensemble_ays_idk_pairwise_both	111	28	16	4	0.7985611510791367	0.9652173913043478	0.8740157480314961	0.12578616352201258	0.8	0.10062893081761007	0.7987421383647799
crag	meta-llama-llama-3-3-70b-instruct	ays	36	8	59	56	0.8181818181818182	0.391304347826087	0.5294117647058824	0.7232704402515723	0.5130434782608696	0.3710691823899371	0.5974842767295597
crag	meta-llama-llama-3-3-70b-instruct	ic_idk	75	32	35	17	0.7009345794392523	0.8152173913043478	0.7537688442211056	0.3270440251572327	0.6730769230769231	0.22012578616352202	0.6918238993710691
crag	meta-llama-llama-3-3-70b-instruct	pairwise_assistive	61	16	52	33	0.7922077922077922	0.648936170212766	0.7134502923976609	0.5246913580246914	0.611764705882353	0.32098765432098764	0.6975308641975309
crag	meta-llama-llama-3-3-70b-instruct	pairwise_incremental	61	9	59	33	0.8714285714285714	0.648936170212766	0.7439024390243902	0.5679012345679012	0.6413043478260869	0.36419753086419754	0.7407407407407407
crag	meta-llama-llama-3-3-70b-instruct	pairwise_model_generated	71	13	55	23	0.8452380952380952	0.7553191489361702	0.797752808988764	0.48148148148148145	0.7051282051282052	0.3395061728395062	0.7777777777777778
crag	meta-llama-llama-3-3-70b-instruct	self_consistency	1	0	8	11	1.0	0.08333333333333333	0.15384615384615385	0.95	0.42105263157894735	0.4	0.45
crag	meta-llama-llama-3-3-70b-instruct	ensemble_pairwise_both	69	18	50	25	0.7931034482758621	0.7340425531914894	0.7624309392265194	0.46296296296296297	0.6666666666666666	0.30864197530864196	0.7345679012345679
crag	meta-llama-llama-3-3-70b-instruct	ensemble_ays_pairwise_assistive	66	20	47	26	0.7674418604651163	0.717391304347826	0.7415730337078652	0.4591194968553459	0.6438356164383562	0.29559748427672955	0.710691823899371
crag	meta-llama-llama-3-3-70b-instruct	ensemble_ays_pairwise_incremental	68	15	52	24	0.8192771084337349	0.7391304347826086	0.7771428571428571	0.4779874213836478	0.6842105263157895	0.3270440251572327	0.7547169811320755
crag	meta-llama-llama-3-3-70b-instruct	ensemble_idk_pairwise_assistive	86	38	29	6	0.6935483870967742	0.9347826086956522	0.7962962962962964	0.22012578616352202	0.8285714285714286	0.18238993710691823	0.7232704402515723
crag	meta-llama-llama-3-3-70b-instruct	ensemble_idk_pairwise_incremental	85	35	32	7	0.7083333333333334	0.9239130434782609	0.8018867924528301	0.24528301886792453	0.8205128205128205	0.20125786163522014	0.7358490566037735
crag	meta-llama-llama-3-3-70b-instruct	ensemble_ays_idk_pairwise_assistive	87	39	28	5	0.6904761904761905	0.9456521739130435	0.7981651376146789	0.20754716981132076	0.8484848484848485	0.1761006289308176	0.7232704402515723
crag	meta-llama-llama-3-3-70b-instruct	ensemble_ays_idk_pairwise_incremental	86	37	30	6	0.6991869918699187	0.9347826086956522	0.7999999999999999	0.22641509433962265	0.8333333333333334	0.18867924528301888	0.7295597484276729
crag	meta-llama-llama-3-3-70b-instruct	ensemble_ays_idk_pairwise_both	88	40	27	4	0.6875	0.9565217391304348	0.8	0.1949685534591195	0.8709677419354839	0.16981132075471697	0.7232704402515723
crag	mistralai-mistral-7b-instruct-v0-3	ays	24	2	38	95	0.9230769230769231	0.20168067226890757	0.3310344827586207	0.8364779874213837	0.2857142857142857	0.2389937106918239	0.389937106918239
crag	mistralai-mistral-7b-instruct-v0-3	ic_idk	61	7	33	58	0.8970588235294118	0.5126050420168067	0.6524064171122995	0.5723270440251572	0.3626373626373626	0.20754716981132076	0.5911949685534591
crag	mistralai-mistral-7b-instruct-v0-3	pairwise_assistive	98	13	28	23	0.8828828828828829	0.8099173553719008	0.8448275862068966	0.3148148148148148	0.5490196078431373	0.1728395061728395	0.7777777777777778
crag	mistralai-mistral-7b-instruct-v0-3	pairwise_incremental	103	16	25	18	0.865546218487395	0.8512396694214877	0.8583333333333334	0.2654320987654321	0.5813953488372093	0.15432098765432098	0.7901234567901234
crag	mistralai-mistral-7b-instruct-v0-3	pairwise_model_generated	97	23	18	24	0.8083333333333333	0.8016528925619835	0.8049792531120331	0.25925925925925924	0.42857142857142855	0.1111111111111111	0.7098765432098766
crag	mistralai-mistral-7b-instruct-v0-3	self_consistency	3	0	6	11	1.0	0.21428571428571427	0.35294117647058826	0.85	0.35294117647058826	0.3	0.45
crag	mistralai-mistral-7b-instruct-v0-3	ensemble_pairwise_both	112	20	21	9	0.8484848484848485	0.9256198347107438	0.8853754940711461	0.18518518518518517	0.7	0.12962962962962962	0.8209876543209876
crag	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_pairwise_assistive	101	13	27	18	0.8859649122807017	0.8487394957983193	0.8669527896995708	0.2830188679245283	0.6	0.16981132075471697	0.8050314465408805
crag	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_pairwise_incremental	102	16	24	17	0.864406779661017	0.8571428571428571	0.860759493670886	0.2578616352201258	0.5853658536585366	0.1509433962264151	0.7924528301886793
crag	mistralai-mistral-7b-instruct-v0-3	ensemble_idk_pairwise_assistive	104	14	26	15	0.8813559322033898	0.8739495798319328	0.8776371308016878	0.2578616352201258	0.6341463414634146	0.16352201257861634	0.8176100628930818
crag	mistralai-mistral-7b-instruct-v0-3	ensemble_idk_pairwise_incremental	107	18	22	12	0.856	0.8991596638655462	0.8770491803278688	0.2138364779874214	0.6470588235294118	0.13836477987421383	0.8113207547169812
crag	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_idk_pairwise_assistive	107	14	26	12	0.8842975206611571	0.8991596638655462	0.8916666666666667	0.2389937106918239	0.6842105263157895	0.16352201257861634	0.8364779874213837
crag	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_idk_pairwise_incremental	108	18	22	11	0.8571428571428571	0.907563025210084	0.8816326530612244	0.20754716981132076	0.6666666666666666	0.13836477987421383	0.8176100628930818
crag	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_idk_pairwise_both	114	20	20	5	0.8507462686567164	0.957983193277311	0.9011857707509882	0.15723270440251572	0.8	0.12578616352201258	0.8427672955974843
crag	qwen-qwen2-5-72b-instruct	ays	78	8	43	30	0.9069767441860465	0.7222222222222222	0.8041237113402061	0.4591194968553459	0.589041095890411	0.27044025157232704	0.7610062893081762
crag	qwen-qwen2-5-72b-instruct	ic_idk	51	10	41	57	0.8360655737704918	0.4722222222222222	0.6035502958579883	0.6163522012578616	0.41836734693877553	0.2578616352201258	0.5786163522012578
crag	qwen-qwen2-5-72b-instruct	pairwise_assistive	91	9	43	19	0.91	0.8272727272727273	0.8666666666666667	0.38271604938271603	0.6935483870967742	0.2654320987654321	0.8271604938271605
crag	qwen-qwen2-5-72b-instruct	pairwise_incremental	89	10	42	21	0.898989898989899	0.8090909090909091	0.8516746411483254	0.3888888888888889	0.6666666666666666	0.25925925925925924	0.808641975308642
crag	qwen-qwen2-5-72b-instruct	pairwise_model_generated	93	9	43	17	0.9117647058823529	0.8454545454545455	0.8773584905660377	0.37037037037037035	0.7166666666666667	0.2654320987654321	0.8395061728395061
crag	qwen-qwen2-5-72b-instruct	self_consistency	5	0	6	9	1.0	0.35714285714285715	0.5263157894736842	0.75	0.4	0.3	0.55
crag	qwen-qwen2-5-72b-instruct	ensemble_pairwise_both	99	13	39	11	0.8839285714285714	0.9	0.8918918918918918	0.30864197530864196	0.78	0.24074074074074073	0.8518518518518519
crag	qwen-qwen2-5-72b-instruct	ensemble_ays_pairwise_assistive	96	14	37	12	0.8727272727272727	0.8888888888888888	0.8807339449541284	0.3081761006289308	0.7551020408163265	0.23270440251572327	0.8364779874213837
crag	qwen-qwen2-5-72b-instruct	ensemble_ays_pairwise_incremental	96	16	35	12	0.8571428571428571	0.8888888888888888	0.8727272727272727	0.29559748427672955	0.7446808510638298	0.22012578616352202	0.8238993710691824
crag	qwen-qwen2-5-72b-instruct	ensemble_idk_pairwise_assistive	94	16	35	14	0.8545454545454545	0.8703703703703703	0.8623853211009175	0.3081761006289308	0.7142857142857143	0.22012578616352202	0.8113207547169812
crag	qwen-qwen2-5-72b-instruct	ensemble_idk_pairwise_incremental	94	17	34	14	0.8468468468468469	0.8703703703703703	0.8584474885844748	0.3018867924528302	0.7083333333333334	0.2138364779874214	0.8050314465408805
crag	qwen-qwen2-5-72b-instruct	ensemble_ays_idk_pairwise_assistive	98	21	30	10	0.8235294117647058	0.9074074074074074	0.8634361233480177	0.25157232704402516	0.75	0.18867924528301888	0.8050314465408805
crag	qwen-qwen2-5-72b-instruct	ensemble_ays_idk_pairwise_incremental	100	23	28	8	0.8130081300813008	0.9259259259259259	0.8658008658008658	0.22641509433962265	0.7777777777777778	0.1761006289308176	0.8050314465408805
crag	qwen-qwen2-5-72b-instruct	ensemble_ays_idk_pairwise_both	101	25	26	7	0.8015873015873016	0.9351851851851852	0.8632478632478632	0.20754716981132076	0.7878787878787878	0.16352201257861634	0.7987421383647799
crag	qwen-qwen3-32b	ays	71	8	35	46	0.8987341772151899	0.6068376068376068	0.7244897959183673	0.50625	0.43209876543209874	0.21875	0.6625
crag	qwen-qwen3-32b	ic_idk	38	6	34	82	0.8636363636363636	0.31666666666666665	0.46341463414634154	0.725	0.29310344827586204	0.2125	0.45
crag	qwen-qwen3-32b	pairwise_assistive	103	13	31	15	0.8879310344827587	0.8728813559322034	0.8803418803418803	0.2839506172839506	0.6739130434782609	0.19135802469135801	0.8271604938271605
crag	qwen-qwen3-32b	pairwise_incremental	102	12	32	16	0.8947368421052632	0.864406779661017	0.8793103448275862	0.2962962962962963	0.6666666666666666	0.19753086419753085	0.8271604938271605
crag	qwen-qwen3-32b	pairwise_model_generated	101	18	26	17	0.8487394957983193	0.8559322033898306	0.8523206751054853	0.2654320987654321	0.6046511627906976	0.16049382716049382	0.7839506172839507
crag	qwen-qwen3-32b	self_consistency	2	0	8	8	1.0	0.2	0.33333333333333337	0.8888888888888888	0.5	0.4444444444444444	0.5555555555555556
crag	qwen-qwen3-32b	ensemble_pairwise_both	112	17	27	6	0.8682170542635659	0.9491525423728814	0.9068825910931175	0.2037037037037037	0.8181818181818182	0.16666666666666666	0.8580246913580247
crag	qwen-qwen3-32b	ensemble_ays_pairwise_assistive	105	17	26	12	0.860655737704918	0.8974358974358975	0.8786610878661089	0.2375	0.6842105263157895	0.1625	0.81875
crag	qwen-qwen3-32b	ensemble_ays_pairwise_incremental	107	18	25	10	0.856	0.9145299145299145	0.8842975206611571	0.21875	0.7142857142857143	0.15625	0.825
crag	qwen-qwen3-32b	ensemble_idk_pairwise_assistive	109	16	24	11	0.872	0.9083333333333333	0.889795918367347	0.21875	0.6857142857142857	0.15	0.83125
crag	qwen-qwen3-32b	ensemble_idk_pairwise_incremental	107	15	25	13	0.8770491803278688	0.8916666666666667	0.884297520661157	0.2375	0.6578947368421053	0.15625	0.825
crag	qwen-qwen3-32b	ensemble_ays_idk_pairwise_assistive	110	20	23	7	0.8461538461538461	0.9401709401709402	0.8906882591093118	0.1875	0.7666666666666667	0.14375	0.83125
crag	qwen-qwen3-32b	ensemble_ays_idk_pairwise_incremental	111	20	23	6	0.8473282442748091	0.9487179487179487	0.8951612903225806	0.18125	0.7931034482758621	0.14375	0.8375
crag	qwen-qwen3-32b	ensemble_ays_idk_pairwise_both	115	23	20	2	0.8333333333333334	0.9829059829059829	0.9019607843137254	0.1375	0.9090909090909091	0.125	0.84375
crag	qwen-qwen3-8b	ays	82	9	22	46	0.9010989010989011	0.640625	0.7488584474885845	0.4276729559748428	0.3235294117647059	0.13836477987421383	0.6540880503144654
crag	qwen-qwen3-8b	ic_idk	87	14	17	41	0.8613861386138614	0.6796875	0.759825327510917	0.36477987421383645	0.29310344827586204	0.1069182389937107	0.6540880503144654
crag	qwen-qwen3-8b	pairwise_assistive	116	14	18	14	0.8923076923076924	0.8923076923076924	0.8923076923076924	0.19753086419753085	0.5625	0.1111111111111111	0.8271604938271605
crag	qwen-qwen3-8b	pairwise_incremental	116	14	18	14	0.8923076923076924	0.8923076923076924	0.8923076923076924	0.19753086419753085	0.5625	0.1111111111111111	0.8271604938271605
crag	qwen-qwen3-8b	pairwise_model_generated	111	24	8	19	0.8222222222222222	0.8538461538461538	0.8377358490566038	0.16666666666666666	0.2962962962962963	0.04938271604938271	0.7345679012345679
crag	qwen-qwen3-8b	self_consistency	6	0	3	11	1.0	0.35294117647058826	0.5217391304347826	0.7	0.21428571428571427	0.15	0.45
crag	qwen-qwen3-8b	ensemble_pairwise_both	125	18	14	5	0.8741258741258742	0.9615384615384616	0.9157509157509157	0.11728395061728394	0.7368421052631579	0.08641975308641975	0.8580246913580247
crag	qwen-qwen3-8b	ensemble_ays_pairwise_assistive	122	19	12	6	0.8652482269503546	0.953125	0.9070631970260223	0.11320754716981132	0.6666666666666666	0.07547169811320754	0.8427672955974843
crag	qwen-qwen3-8b	ensemble_ays_pairwise_incremental	121	17	14	7	0.8768115942028986	0.9453125	0.9097744360902256	0.1320754716981132	0.6666666666666666	0.0880503144654088	0.8490566037735849
crag	qwen-qwen3-8b	ensemble_idk_pairwise_assistive	123	20	11	5	0.8601398601398601	0.9609375	0.9077490774907749	0.10062893081761007	0.6875	0.06918238993710692	0.8427672955974843
crag	qwen-qwen3-8b	ensemble_idk_pairwise_incremental	123	20	11	5	0.8601398601398601	0.9609375	0.9077490774907749	0.10062893081761007	0.6875	0.06918238993710692	0.8427672955974843
crag	qwen-qwen3-8b	ensemble_ays_idk_pairwise_assistive	125	23	8	3	0.8445945945945946	0.9765625	0.9057971014492753	0.06918238993710692	0.7272727272727273	0.050314465408805034	0.8364779874213837
crag	qwen-qwen3-8b	ensemble_ays_idk_pairwise_incremental	124	22	9	4	0.8493150684931506	0.96875	0.9051094890510949	0.08176100628930817	0.6923076923076923	0.05660377358490566	0.8364779874213837
crag	qwen-qwen3-8b	ensemble_ays_idk_pairwise_both	126	23	8	2	0.8456375838926175	0.984375	0.9097472924187726	0.06289308176100629	0.8	0.050314465408805034	0.8427672955974843
hotpotqa	google-gemini-2-5-flash	ays	33	12	150	79	0.7333333333333333	0.29464285714285715	0.42038216560509556	0.8357664233576643	0.6550218340611353	0.5474452554744526	0.6678832116788321
hotpotqa	google-gemini-2-5-flash	ic_idk	26	4	158	86	0.8666666666666667	0.23214285714285715	0.3661971830985915	0.8905109489051095	0.6475409836065574	0.5766423357664233	0.6715328467153284
hotpotqa	google-gemini-2-5-flash	pairwise_assistive	72	25	137	40	0.7422680412371134	0.6428571428571429	0.6889952153110048	0.6459854014598541	0.7740112994350282	0.5	0.7627737226277372
hotpotqa	google-gemini-2-5-flash	pairwise_incremental	79	40	122	33	0.6638655462184874	0.7053571428571429	0.683982683982684	0.5656934306569343	0.7870967741935484	0.44525547445255476	0.7335766423357665
hotpotqa	google-gemini-2-5-flash	pairwise_model_generated	71	48	114	41	0.5966386554621849	0.6339285714285714	0.6147186147186147	0.5656934306569343	0.7354838709677419	0.41605839416058393	0.6751824817518248
hotpotqa	google-gemini-2-5-flash	self_consistency	35	8	104	38	0.813953488372093	0.4794520547945205	0.603448275862069	0.7675675675675676	0.7323943661971831	0.5621621621621622	0.7513513513513513
hotpotqa	google-gemini-2-5-flash	ensemble_pairwise_both	92	49	113	20	0.6524822695035462	0.8214285714285714	0.7272727272727273	0.4854014598540146	0.849624060150376	0.4124087591240876	0.7481751824817519
hotpotqa	google-gemini-2-5-flash	ensemble_ays_pairwise_assistive	77	31	132	34	0.7129629629629629	0.6936936936936937	0.7031963470319635	0.6058394160583942	0.7951807228915663	0.48175182481751827	0.7627737226277372
hotpotqa	google-gemini-2-5-flash	ensemble_ays_pairwise_incremental	81	44	119	30	0.648	0.7297297297297297	0.6864406779661018	0.5437956204379562	0.7986577181208053	0.4343065693430657	0.7299270072992701
hotpotqa	google-gemini-2-5-flash	ensemble_idk_pairwise_assistive	77	27	136	34	0.7403846153846154	0.6936936936936937	0.7162790697674419	0.6204379562043796	0.8	0.49635036496350365	0.7773722627737226
hotpotqa	google-gemini-2-5-flash	ensemble_idk_pairwise_incremental	87	41	122	24	0.6796875	0.7837837837837838	0.7280334728033473	0.5328467153284672	0.8356164383561644	0.44525547445255476	0.7627737226277372
hotpotqa	google-gemini-2-5-flash	ensemble_ays_idk_pairwise_assistive	81	33	130	30	0.7105263157894737	0.7297297297297297	0.7200000000000001	0.583941605839416	0.8125	0.4744525547445255	0.7700729927007299
hotpotqa	google-gemini-2-5-flash	ensemble_ays_idk_pairwise_incremental	89	45	118	22	0.664179104477612	0.8018018018018018	0.726530612244898	0.5109489051094891	0.8428571428571429	0.4306569343065693	0.7554744525547445
hotpotqa	google-gemini-2-5-flash	ensemble_ays_idk_pairwise_both	95	53	110	16	0.6418918918918919	0.8558558558558559	0.7335907335907337	0.45985401459854014	0.873015873015873	0.40145985401459855	0.7481751824817519
hotpotqa	google-gemini-2-5-pro	ays	20	7	173	72	0.7407407407407407	0.21739130434782608	0.33613445378151263	0.9007352941176471	0.7061224489795919	0.6360294117647058	0.7095588235294118
hotpotqa	google-gemini-2-5-pro	ic_idk	18	3	177	74	0.8571428571428571	0.1956521739130435	0.3185840707964602	0.9227941176470589	0.7051792828685259	0.6507352941176471	0.7169117647058824
hotpotqa	google-gemini-2-5-pro	pairwise_assistive	61	14	168	31	0.8133333333333334	0.6630434782608695	0.7305389221556886	0.7262773722627737	0.8442211055276382	0.6131386861313869	0.8357664233576643
hotpotqa	google-gemini-2-5-pro	pairwise_incremental	54	21	161	38	0.72	0.5869565217391305	0.6467065868263473	0.7262773722627737	0.8090452261306532	0.5875912408759124	0.7846715328467153
hotpotqa	google-gemini-2-5-pro	pairwise_model_generated	65	62	120	27	0.5118110236220472	0.7065217391304348	0.5936073059360731	0.5364963503649635	0.8163265306122449	0.43795620437956206	0.6751824817518248
hotpotqa	google-gemini-2-5-pro	self_consistency	20	4	118	43	0.8333333333333334	0.31746031746031744	0.45977011494252873	0.8702702702702703	0.7329192546583851	0.6378378378378379	0.745945945945946
hotpotqa	google-gemini-2-5-pro	ensemble_pairwise_both	72	29	153	20	0.7128712871287128	0.782608695652174	0.7461139896373056	0.6313868613138686	0.884393063583815	0.5583941605839416	0.8211678832116789
hotpotqa	google-gemini-2-5-pro	ensemble_ays_pairwise_assistive	63	19	161	29	0.7682926829268293	0.6847826086956522	0.7241379310344829	0.6985294117647058	0.8473684210526315	0.5919117647058824	0.8235294117647058
hotpotqa	google-gemini-2-5-pro	ensemble_ays_pairwise_incremental	57	21	159	35	0.7307692307692307	0.6195652173913043	0.6705882352941176	0.7132352941176471	0.8195876288659794	0.5845588235294118	0.7941176470588235
hotpotqa	google-gemini-2-5-pro	ensemble_idk_pairwise_assistive	65	15	165	27	0.8125	0.7065217391304348	0.7558139534883721	0.7058823529411765	0.859375	0.6066176470588235	0.8455882352941176
hotpotqa	google-gemini-2-5-pro	ensemble_idk_pairwise_incremental	62	20	160	30	0.7560975609756098	0.6739130434782609	0.7126436781609194	0.6985294117647058	0.8421052631578947	0.5882352941176471	0.8161764705882353
hotpotqa	google-gemini-2-5-pro	ensemble_ays_idk_pairwise_assistive	67	20	160	25	0.7701149425287356	0.7282608695652174	0.7486033519553073	0.6801470588235294	0.8648648648648649	0.5882352941176471	0.8345588235294118
hotpotqa	google-gemini-2-5-pro	ensemble_ays_idk_pairwise_incremental	65	21	159	27	0.7558139534883721	0.7065217391304348	0.7303370786516854	0.6838235294117647	0.8548387096774194	0.5845588235294118	0.8235294117647058
hotpotqa	google-gemini-2-5-pro	ensemble_ays_idk_pairwise_both	76	29	151	16	0.7238095238095238	0.8260869565217391	0.7715736040609136	0.6139705882352942	0.9041916167664671	0.5551470588235294	0.8345588235294118
hotpotqa	google-gemma-3-4b-it	ays	64	5	38	167	0.927536231884058	0.27705627705627706	0.42666666666666664	0.7481751824817519	0.18536585365853658	0.1386861313868613	0.3722627737226277
